id,age,level,height,weight,waist,hip,income,bmi
6504,46,1,160,63,81,95,2,24
6505,54,3,156,55,89,91,2,23
6506,51,3,159,62,99,73,6,25
6507,50,2,158,66,76,99,4,26
6508,53,3,154,55,79,91,3,23
6509,54,1,160,65,83,100,3,25
6510,47,3,150,60,77,95,3,27
6511,45,3,165,53,68,90,4,20
6512,47,1,153,60,77,93,1,26
6513,46,3,160,59,64,92,4,23
6514,46,2,166,68,86,98,3,25
6515,48,3,153,57,75,93,3,24
6516,44,2,155,46,66,88,5,19
6517,47,3,154,58,76,96,4,25
6518,47,1,152,61,78,98,3,27
6519,45,3,154,63,75,101,6,27
6520,42,2,154,51,67,91,3,21
6521,50,5,150,47,68,89,7,21
6522,48,2,152,60,78,95,5,26
6523,44,3,145,49,73,90,1,23
6524,46,2,148,56,73,94,4,26
6525,47,2,150,52,71,94,6,23
6526,47,2,158,49,67,92,3,20
6527,46,3,161,56,69,95,1,22
6528,46,3,157,57,71,93,6,24
6529,45,2,156,52,70,92,5,22
6530,45,2,149,49,71,93,4,22
6531,51,2,155,60,73,97,4,25
6532,49,2,150,49,67,88,5,22
6533,54,1,150,57,81,94,4,25
6534,51,1,153,65,78,96,4,28
6535,51,3,152,43,64,84,2,18
6536,55,2,151,55,92,94,3,24
6537,59,1,149,46,69,87,3,21
6538,55,1,149,59,80,93,3,27
6539,55,1,159,60,83,95,2,24
6540,53,3,155,47,67,90,3,20
6541,52,2,155,62,76,98,2,26
6542,60,1,160,69,84,101,1,27
6543,54,2,151,59,62,98,7,26
6544,55,1,160,65,82,99,4,26
6545,53,3,157,53,77,88,5,21
6546,51,1,156,70,85,102,4,29
6547,51,1,149,56,78,97,6,26
6548,54,1,146,47,73,89,2,22
6549,50,3,170,62,74,92,3,22
6550,59,1,151,65,85,98,3,29
6551,58,3,161,60,75,94,3,23
6552,57,1,151,60,77,97,2,26
6553,57,3,156,65,79,97,3,27
6554,63,1,156,64,86,96,4,26
6555,55,4,156,74,86,104,6,31
6556,56,1,162,65,75,99,4,25
6557,56,2,152,59,80,97,3,25
6558,57,2,158,76,93,105,5,30
6559,58,2,151,54,79,97,1,24
6560,55,2,149,63,82,102,1,28
6561,57,3,161,66,78,100,7,25
6562,60,1,151,51,72,91,3,23
6563,56,1,147,63,82,100,5,29
6564,65,1,151,55,82,95,1,25
6565,66,1,155,55,76,91,6,23
6566,57,1,156,52,73,91,7,21
6567,57,3,156,66,80,102,5,27
6568,63,1,158,68,89,101,2,27
6569,64,3,150,62,98,97,5,28
6570,61,2,153,56,83,91,3,24
6571,60,1,151,62,84,97,1,27
6572,62,3,154,74,91,104,6,31
6573,56,3,153,54,71,94,4,23
6574,63,1,152,57,85,95,2,25
6575,62,1,158,55,68,95,3,22
6576,63,1,155,70,90,103,1,30
6577,62,1,155,51,71,91,6,21
6578,62,1,160,69,92,107,1,28
6579,63,1,151,51,72,93,1,23
6580,64,2,161,64,79,99,6,25
6581,64,1,157,58,78,93,3,24
6582,64,3,147,56,84,98,2,26
6583,61,2,154,76,83,110,1,32
6584,42,3,155,72,84,100,6,30
6585,66,1,148,59,85,98,1,27
6586,43,2,156,64,93,93,8,26
6587,42,2,154,59,90,95,3,25
6588,41,3,149,46,81,88,4,21
6589,42,3,162,66,73,98,5,25
6590,42,3,161,47,64,87,4,18
6591,41,3,150,49,67,85,5,22
6592,40,3,153,52,68,86,3,22
6593,42,3,160,57,69,94,5,22
6594,40,3,150,50,64,88,5,22
6595,41,3,155,50,65,91,6,21
6596,67,2,154,50,70,92,3,21
6597,69,1,150,56,79,98,1,25
6598,64,3,152,60,82,97,4,26
6599,65,1,149,69,97,106,2,31
6600,47,2,158,59,90,94,4,24
6601,46,3,151,67,100,99,3,29
6602,46,3,160,66,79,101,6,26
6603,65,3,153,83,98,117,3,35
6604,67,1,159,55,82,96,1,22
6605,48,1,148,58,81,95,1,26
6606,45,3,163,64,77,97,3,24
6607,47,3,161,63,79,95,5,24
6608,45,3,155,57,74,92,6,24
6609,47,3,148,55,76,94,6,25
6610,46,2,163,59,71,94,4,22
6611,68,1,154,65,81,102,1,28
6612,65,3,156,71,93,103,5,29
6613,66,1,153,59,79,99,1,25
6614,67,1,147,56,80,99,5,26
6615,42,3,164,60,70,95,4,23
6616,44,2,161,57,68,91,5,22
6617,43,3,157,51,67,91,3,21
6618,44,3,147,65,87,98,6,30
6619,46,3,156,63,84,95,5,26
6620,44,1,159,79,90,99,3,31
6621,43,3,141,45,72,87,5,23
6622,40,2,157,77,86,107,4,31
6623,41,5,160,52,68,91,7,20
6624,44,3,159,55,78,94,5,22
6625,40,5,160,66,75,97,6,26
6626,41,3,159,59,72,94,5,24
6627,42,2,155,58,70,94,5,24
6628,40,4,152,52,70,91,6,23
6629,41,3,161,60,69,94,5,23
6630,43,5,165,56,66,91,7,21
6631,41,3,161,64,74,94,5,25
6632,41,3,162,54,66,87,5,20
6633,41,4,153,55,67,93,6,24
6634,44,3,157,54,67,92,3,22
6635,40,3,150,46,68,86,5,21
6636,41,2,157,56,81,90,3,23
6637,42,2,167,59,70,93,5,21
6638,50,2,153,56,94,97,4,24
6639,55,2,152,59,80,96,4,26
6640,53,3,160,77,93,99,4,30
6641,48,1,152,52,76,91,2,23
6642,51,1,150,51,72,89,3,23
6643,52,1,156,54,75,95,3,22
6644,51,2,159,68,86,97,2,26
6645,51,1,148,54,82,95,1,25
6646,52,5,161,50,66,89,6,19
6647,51,2,154,63,81,94,3,27
6648,51,2,160,59,74,94,8,23
6649,40,4,153,58,69,93,8,25
6650,41,3,159,55,66,91,5,21
6651,44,3,155,58,74,94,7,25
6652,40,1,154,68,75,96,4,28
6653,44,3,152,45,63,88,6,20
6654,45,1,157,67,81,100,4,27
6655,44,1,157,66,75,97,3,27
6656,42,2,162,64,76,99,2,25
6657,40,3,157,61,71,97,6,25
6658,41,3,160,55,70,91,4,22
6659,42,5,152,56,77,93,4,24
6660,41,3,155,56,70,95,5,24
6661,41,1,154,56,70,96,4,23
6662,41,3,160,50,60,91,6,19
6663,42,3,169,80,83,106,4,28
6664,43,3,156,55,81,92,5,22
6665,43,3,161,55,72,92,4,21
6666,42,3,158,54,69,95,5,22
6667,42,3,158,55,70,94,4,22
6668,45,3,158,64,74,96,6,26
6669,44,3,156,65,79,106,4,27
6670,44,3,160,58,75,96,4,23
6671,40,3,160,62,76,97,6,24
6672,60,1,148,55,83,92,4,25
6673,58,2,150,46,70,87,2,20
6674,57,3,164,64,77,100,5,24
6675,41,3,166,65,75,101,6,24
6676,42,4,167,60,66,93,6,22
6677,41,3,156,49,61,86,6,20
6678,42,3,156,49,63,91,6,20
6679,46,1,166,81,85,108,4,29
6680,46,3,158,63,79,92,5,25
6681,45,2,158,56,70,93,3,22
6682,45,3,155,65,80,97,4,27
6683,46,2,151,45,65,86,3,20
6684,45,5,156,50,65,86,3,20
6685,45,2,145,46,66,88,1,22
6686,47,3,154,68,82,101,6,28
6687,42,3,152,49,71,88,6,21
6688,46,2,160,57,70,89,4,22
6689,45,5,154,68,79,98,2,28
6690,49,2,150,64,82,103,5,28
6691,48,3,151,58,73,92,6,25
6692,49,5,162,58,69,98,1,22
6693,49,4,159,53,64,89,4,21
6694,44,1,155,52,70,88,3,22
6695,49,1,135,45,75,84,7,25
6696,47,3,156,53,68,90,5,22
6697,62,1,154,57,93,95,4,24
6698,62,3,146,45,75,88,3,21
6699,59,1,147,55,78,95,3,26
6700,62,2,152,53,73,92,5,23
6701,61,1,155,63,83,97,2,26
6702,46,2,150,44,63,83,5,19
6703,47,3,157,52,72,91,2,21
6704,46,5,150,45,65,87,6,20
6705,44,3,161,65,73,98,5,26
6706,52,2,150,54,72,88,3,24
6707,64,1,148,52,82,93,1,24
6708,54,1,152,52,70,88,2,23
6709,49,5,156,64,77,97,2,26
6710,51,2,149,60,81,95,3,27
6711,49,1,153,73,85,99,4,31
6712,52,3,164,55,65,94,3,20
6713,50,2,159,62,79,95,5,25
6714,51,4,162,59,65,92,4,22
6715,58,2,153,62,95,99,3,27
6716,59,1,156,80,97,107,2,33
6717,61,2,153,59,74,92,4,24
6718,58,1,156,61,85,93,2,25
6719,55,5,160,66,81,98,7,26
6720,59,1,160,65,86,98,2,26
6721,56,3,156,64,77,93,2,26
6722,57,1,151,50,69,88,3,22
6723,57,2,155,59,72,97,6,24
6724,57,3,153,53,75,92,5,23
6725,55,2,151,55,78,90,3,24
6726,56,3,161,51,69,91,4,20
6727,39,3,153,64,94,103,5,28
6728,39,3,155,51,78,84,6,21
6729,42,3,158,75,104,107,3,31
6730,43,3,153,50,66,92,3,21
6731,40,3,153,57,90,96,4,25
6732,42,3,155,64,96,106,4,26
6733,39,4,153,53,72,90,5,23
6734,43,4,166,64,89,98,6,23
6735,54,2,158,62,70,96,4,25
6736,40,3,155,48,86,92,5,20
6737,41,2,154,61,78,98,3,26
6738,40,2,160,82,85,107,5,32
6739,62,1,147,57,84,93,1,26
6740,45,2,157,52,82,90,1,21
6741,44,3,161,55,68,97,4,21
6742,47,3,158,71,83,99,7,28
6743,43,2,158,55,92,96,5,22
6744,59,2,160,47,67,89,3,19
6745,46,1,154,56,88,93,2,24
6746,45,1,147,57,75,93,3,27
6747,45,3,153,61,82,95,4,26
6748,45,3,158,69,86,97,5,27
6749,46,3,155,62,84,96,5,26
6750,49,2,166,71,84,98,3,26
6751,63,2,155,73,101,104,5,30
6752,61,2,151,61,81,97,4,27
6753,64,3,151,57,87,93,6,25
6754,58,2,153,58,78,100,1,25
6755,63,3,146,52,77,94,2,24
6756,64,1,154,54,74,92,4,23
6757,65,2,155,74,97,103,4,31
6758,66,6,150,58,78,94,4,26
6759,67,1,156,66,91,100,1,27
6760,67,1,144,47,69,86,1,23
6761,50,5,164,74,104,104,3,28
6762,50,3,164,69,97,101,4,26
6763,53,1,156,62,75,93,4,25
6764,65,2,144,57,83,91,1,27
6765,67,3,157,60,82,96,2,24
6766,65,3,146,50,79,91,4,24
6767,65,1,142,49,81,88,1,24
6768,67,1,157,68,94,101,3,28
6769,67,1,160,64,85,99,4,25
6770,66,1,156,71,89,105,2,29
6771,67,1,143,59,90,97,2,29
6772,44,3,155,68,79,100,5,28
6773,43,3,154,57,73,92,5,23
6774,41,3,155,67,78,101,5,28
6775,43,5,158,60,71,97,7,24
6776,41,3,153,47,64,85,5,20
6777,41,3,152,57,73,94,5,25
6778,42,5,158,61,73,97,6,25
6779,41,1,157,62,74,98,7,25
6780,42,3,154,60,74,92,5,26
6781,41,3,149,60,73,95,6,27
6782,42,5,155,49,65,87,3,21
6783,43,2,144,64,86,99,5,30
6784,41,3,151,56,73,90,3,25
6785,42,2,161,69,77,98,8,27
6786,42,2,155,52,72,94,4,22
6787,42,3,153,62,86,100,6,27
6788,46,3,156,50,69,92,3,21
6789,41,2,156,64,74,99,2,26
6790,41,3,167,61,74,95,8,22
6791,43,3,164,57,72,94,5,21
6792,55,3,154,75,105,106,3,32
6793,56,4,155,61,79,94,6,25
6794,58,3,152,51,68,91,4,23
6795,58,2,161,66,83,95,2,25
6796,42,3,165,63,76,96,7,23
6797,45,1,153,55,71,94,5,24
6798,42,3,157,59,75,97,5,23
6799,42,3,154,52,71,91,5,22
6800,42,3,159,51,66,95,7,20
6801,40,4,165,56,66,91,2,21
6802,42,3,152,48,71,90,6,21
6803,40,4,162,55,71,94,5,21
6804,40,2,153,62,83,97,4,27
6805,40,3,166,64,80,96,5,23
6806,40,3,160,70,82,100,5,27
6807,40,1,162,68,79,103,4,26
6808,41,3,152,42,58,89,5,18
6809,40,2,165,80,85,105,1,29
6810,61,1,153,61,87,97,4,26
6811,63,2,159,61,95,93,2,24
6812,60,1,150,63,89,99,5,28
6813,63,2,158,61,81,96,2,25
6814,62,1,148,56,80,95,4,26
6815,55,1,151,83,96,110,3,36
6816,45,3,163,60,76,96,4,23
6817,43,3,154,50,70,90,6,22
6818,64,1,154,66,96,96,3,28
6819,43,2,156,62,76,99,5,26
6820,43,3,158,48,63,90,6,19
6821,42,3,167,62,74,98,5,22
6822,41,3,152,61,84,96,5,27
6823,40,3,159,58,71,96,6,23
6824,39,3,154,52,81,92,5,22
6825,41,3,160,79,101,110,4,31
6826,42,3,156,52,76,96,7,22
6827,41,3,159,65,96,97,7,26
6828,43,3,155,53,69,90,7,22
6829,42,3,163,62,89,97,6,23
6830,42,3,155,57,85,93,4,24
6831,42,3,154,50,67,95,5,21
6832,43,5,164,58,72,93,5,22
6833,48,4,160,61,76,99,3,24
6834,47,3,165,52,82,89,6,19
6835,48,3,155,56,76,92,6,23
6836,49,1,155,65,93,98,5,27
6837,48,2,155,61,80,94,1,25
6838,46,4,157,53,89,95,3,21
6839,49,1,155,57,90,93,2,24
6840,46,3,152,55,87,90,4,24
6841,45,2,154,61,77,98,5,25
6842,45,3,155,46,61,87,5,19
6843,44,3,152,51,66,90,5,22
6844,47,2,146,55,81,91,5,26
6845,44,3,155,57,73,88,4,24
6846,49,2,149,64,80,98,3,29
6847,46,3,151,56,74,93,8,25
6848,45,5,155,48,70,88,6,20
6849,44,1,153,56,70,92,3,24
6850,45,2,153,59,74,93,3,25
6851,43,2,157,61,75,99,5,25
6852,51,1,149,55,91,96,2,25
6853,52,2,159,56,87,93,5,22
6854,50,3,158,63,98,99,6,26
6855,54,1,158,76,83,105,5,30
6856,50,1,162,68,88,99,4,26
6857,48,3,159,58,70,94,1,23
6858,47,3,154,65,83,101,7,28
6859,46,3,152,59,79,96,6,26
6860,46,1,163,62,75,96,1,23
6861,46,2,150,54,73,94,4,24
6862,45,2,149,57,76,97,4,26
6863,46,3,148,47,70,89,5,21
6864,47,5,164,69,77,102,2,25
6865,47,2,154,54,70,95,7,23
6866,50,3,160,70,83,102,6,27
6867,46,3,152,54,71,93,5,23
6868,47,2,155,60,80,95,6,25
6869,47,3,166,56,67,95,5,21
6870,47,3,146,63,82,99,4,30
6871,48,5,145,50,70,94,5,24
6872,51,2,159,56,73,91,5,22
6873,52,1,152,55,73,94,3,24
6874,52,2,145,47,69,88,5,22
6875,51,3,155,54,73,94,5,22
6876,53,1,163,56,72,95,2,21
6877,57,4,161,69,95,97,4,27
6878,58,5,160,62,90,96,6,24
6879,58,2,155,62,81,96,1,26
6880,58,2,154,64,88,97,1,27
6881,56,2,162,64,80,99,4,24
6882,57,2,155,73,90,99,2,30
6883,53,3,151,52,73,91,5,23
6884,53,2,152,53,79,95,3,23
6885,56,3,156,58,77,91,5,24
6886,54,3,155,51,73,91,5,21
6887,54,2,159,52,73,92,5,21
6888,50,2,149,61,80,99,4,28
6889,51,3,157,61,82,98,6,25
6890,50,3,149,54,71,95,6,24
6891,55,1,152,65,84,96,4,28
6892,59,1,146,45,60,82,1,21
6893,59,2,162,64,81,96,1,25
6894,60,1,152,55,77,94,5,24
6895,63,1,153,70,92,106,2,30
6896,58,2,162,72,84,102,1,27
6897,46,6,163,61,73,98,3,23
6898,64,1,151,53,87,88,3,23
6899,65,1,144,58,87,92,7,28
6900,64,1,149,52,83,86,3,24
6901,63,2,150,64,90,99,1,28
6902,60,3,152,47,72,89,3,21
6903,63,2,156,64,84,100,1,26
6904,61,1,152,41,78,86,1,18
6905,40,3,152,55,90,94,2,24
6906,42,2,159,59,92,95,2,24
6907,43,3,156,69,96,98,3,28
6908,40,2,148,65,81,98,2,30
6909,42,2,162,69,83,103,4,26
6910,42,3,163,76,84,100,4,28
6911,42,3,154,57,72,87,7,24
6912,43,2,146,51,73,91,5,24
6913,44,3,160,74,91,93,7,29
6914,42,2,155,70,96,100,4,29
6915,40,3,158,50,63,89,5,20
6916,67,1,151,55,82,94,4,24
6917,66,2,157,55,80,96,1,23
6918,69,1,161,83,94,110,1,32
6919,68,1,152,62,79,100,2,27
6920,67,1,150,56,85,97,4,25
6921,66,2,154,72,90,108,1,31
6922,65,1,158,69,98,101,3,27
6923,69,1,149,61,91,99,4,28
6924,65,1,149,60,82,103,1,27
6925,67,1,158,68,95,101,1,27
6926,66,1,155,57,85,94,1,24
6927,40,2,162,64,74,94,5,24
6928,42,5,156,59,72,98,6,24
6929,43,3,157,70,84,103,7,28
6930,43,4,163,67,73,101,5,25
6931,42,3,158,54,69,91,5,22
6932,43,3,162,65,76,93,7,24
6933,41,2,157,64,80,95,3,26
6934,42,5,161,54,64,89,5,21
6935,44,3,156,64,76,99,5,26
6936,40,5,167,71,78,101,3,26
6937,42,5,163,62,72,97,4,24
6938,41,3,148,55,81,88,4,25
6939,41,3,166,64,71,91,3,23
6940,42,2,162,57,68,91,2,22
6941,44,6,168,70,73,100,7,25
6942,43,3,163,62,75,98,7,24
6943,43,5,156,62,76,96,5,26
6944,43,3,158,53,69,93,5,21
6945,41,3,156,61,76,98,5,25
6946,41,5,164,62,78,95,7,23
6947,41,2,147,50,73,89,5,23
6948,44,5,160,55,68,94,6,22
6949,40,3,153,66,77,102,5,29
6950,47,2,160,50,77,87,5,20
6951,44,3,157,70,94,98,4,28
6952,46,2,162,82,103,101,3,31
6953,48,2,156,62,93,96,3,26
6954,45,2,163,71,80,101,7,26
6955,48,1,155,64,79,91,3,26
6956,47,3,158,65,78,98,5,26
6957,49,2,158,62,77,97,4,25
6958,40,3,160,60,76,96,5,24
6959,42,4,152,56,74,94,5,25
6960,40,3,161,49,63,87,6,19
6961,40,3,145,45,64,86,8,21
6962,40,4,159,60,71,94,6,24
6963,42,2,158,57,70,96,6,23
6964,40,3,158,61,77,98,6,25
6965,41,3,165,60,73,101,6,22
6966,44,3,159,58,79,95,5,23
6967,47,2,162,58,71,100,6,22
6968,44,3,158,56,71,96,6,23
6969,43,3,157,54,71,94,8,22
6970,49,3,141,48,87,92,2,24
6971,53,2,156,53,88,93,5,22
6972,50,3,145,52,73,91,3,24
6973,53,2,157,60,86,93,1,25
6974,41,5,159,62,78,97,6,25
6975,43,4,156,50,62,94,7,21
6976,44,3,154,56,72,94,5,24
6977,42,3,160,59,69,97,3,23
6978,44,6,151,60,78,96,7,26
6979,43,5,163,60,67,96,7,23
6980,44,3,162,64,79,100,7,25
6981,44,3,157,48,64,89,5,20
6982,43,3,153,55,70,94,6,23
6983,40,3,154,57,70,99,7,24
6984,42,3,153,55,68,94,5,23
6985,43,3,157,59,77,97,7,24
6986,43,5,154,71,81,105,5,30
6987,45,2,154,74,87,107,3,31
6988,43,3,160,63,78,98,8,25
6989,44,3,160,60,78,91,5,23
6990,41,3,166,62,80,95,5,23
6991,43,5,160,61,75,98,7,24
6992,40,3,158,68,81,101,6,27
6993,55,1,147,67,99,102,1,31
6994,54,1,151,51,77,88,2,22
6995,54,1,162,60,87,91,2,23
6996,47,3,151,69,83,99,6,30
6997,45,3,154,56,69,94,3,23
6998,48,2,152,58,78,92,5,25
6999,44,4,154,48,61,88,5,20
7000,45,3,155,62,80,91,5,26
7001,48,5,151,46,65,79,7,20
7002,48,1,153,63,75,96,7,27
7003,48,3,164,65,76,96,1,24
7004,47,3,168,64,73,97,5,23
7005,49,3,160,60,71,91,5,23
7006,64,1,149,49,87,84,5,22
7007,47,3,156,58,79,94,6,24
7008,47,3,156,69,78,101,5,28
7009,48,3,163,75,82,101,5,28
7010,48,5,154,52,74,91,5,22
7011,45,3,156,60,73,94,5,25
7012,45,3,155,54,69,92,8,22
7013,46,3,154,52,69,90,5,22
7014,46,3,158,56,73,93,4,23
7015,49,2,149,48,70,91,2,22
7016,46,4,157,67,93,98,4,27
7017,49,3,156,64,79,102,6,26
7018,46,5,162,63,75,96,5,24
7019,46,3,155,60,77,99,4,25
7020,47,2,159,67,88,98,5,26
7021,45,3,156,54,70,92,6,22
7022,46,3,153,65,83,97,8,28
7023,52,1,151,50,71,89,3,22
7024,51,1,153,53,71,91,2,23
7025,53,2,152,52,70,91,4,22
7026,51,1,163,77,90,101,4,29
7027,52,5,162,65,76,96,5,25
7028,53,2,152,54,71,90,5,23
7029,49,2,153,55,70,92,5,23
7030,50,3,157,59,71,91,6,24
7031,49,2,154,54,73,92,3,22
7032,50,3,147,47,68,85,5,22
7033,50,1,158,68,79,100,2,27
7034,50,3,148,49,77,93,6,23
7035,51,2,153,60,79,99,7,26
7036,51,3,156,59,73,96,5,24
7037,55,1,159,72,86,105,2,29
7038,55,2,171,64,78,91,5,22
7039,58,3,159,70,87,99,3,28
7040,57,2,153,50,75,90,3,21
7041,54,3,154,50,69,88,2,21
7042,59,6,158,69,77,100,6,27
7043,57,2,153,59,83,96,5,25
7044,56,5,153,44,63,88,5,19
7045,63,2,151,59,80,94,1,26
7046,59,2,156,79,89,102,7,32
7047,63,1,160,62,77,99,1,25
7048,61,1,147,52,81,88,3,24
7049,60,2,146,54,79,93,4,25
7050,65,3,152,60,75,95,5,26
7051,63,1,149,58,84,97,1,26
7052,44,1,154,54,86,92,2,23
7053,40,2,142,45,63,85,1,22
7054,40,1,154,64,80,98,2,27
7055,65,2,151,58,85,92,1,25
7056,61,1,157,59,75,96,2,24
7057,66,1,149,61,87,96,5,27
7058,66,1,144,51,80,89,3,25
7059,63,1,151,60,81,96,5,27
7060,65,1,150,52,73,94,1,23
7061,41,3,147,54,74,91,2,25
7062,41,3,163,75,84,103,8,28
7063,43,2,160,78,88,104,6,31
7064,41,3,161,68,81,96,6,26
7065,44,2,147,48,66,88,4,23
7066,41,2,156,53,70,90,4,22
7067,41,3,160,64,77,101,4,25
7068,45,2,152,50,67,89,5,22
7069,40,2,164,62,72,99,4,23
7070,41,3,157,80,90,108,3,32
7071,43,1,152,60,83,96,5,26
7072,43,3,165,59,65,94,5,22
7073,41,3,153,48,63,91,4,20
7074,40,3,157,60,71,99,5,24
7075,48,1,163,74,98,98,4,28
7076,47,2,152,55,73,92,5,24
7077,46,2,153,60,80,95,5,25
7078,44,3,157,60,77,96,3,25
7079,44,2,151,46,62,90,3,20
7080,44,2,146,54,73,93,4,25
7081,44,2,142,38,60,84,5,19
7082,48,5,154,53,66,92,5,22
7083,49,1,156,75,84,103,2,31
7084,45,1,154,70,82,101,3,29
7085,54,2,156,56,88,93,7,23
7086,52,2,158,58,92,95,4,23
7087,52,2,157,67,99,104,3,27
7088,49,3,160,65,76,97,4,25
7089,52,4,146,52,75,88,2,24
7090,46,1,156,65,82,100,4,27
7091,45,2,151,53,69,90,5,23
7092,49,3,158,64,77,96,5,26
7093,49,2,156,55,73,96,5,23
7094,46,5,153,52,76,89,1,22
7095,53,3,155,63,93,97,5,26
7096,49,2,148,64,79,102,4,29
7097,48,2,153,57,79,92,4,25
7098,41,3,153,65,82,98,4,28
7099,50,1,156,51,65,89,2,21
7100,51,1,152,55,77,94,2,24
7101,53,1,153,60,74,95,4,26
7102,51,2,155,50,63,90,1,20
7103,51,3,162,82,94,105,7,31
7104,54,1,154,62,81,97,2,26
7105,53,2,157,64,80,93,5,26
7106,50,3,166,73,83,106,6,26
7107,52,1,153,60,77,95,6,26
7108,50,1,152,62,79,93,4,27
7109,55,2,156,74,87,103,5,31
7110,55,3,163,84,102,113,6,31
7111,49,1,149,71,89,103,4,32
7112,45,3,153,55,69,92,5,24
7113,51,3,155,60,97,93,6,24
7114,57,1,151,50,74,87,4,22
7115,58,1,160,75,87,102,1,29
7116,59,1,151,56,77,87,2,24
7117,57,1,153,52,71,90,5,22
7118,55,2,155,61,79,100,5,25
7119,55,2,158,56,70,98,7,22
7120,56,1,153,64,81,102,4,27
7121,61,1,146,52,79,93,2,25
7122,64,1,147,60,80,96,5,28
7123,61,1,160,58,81,96,2,23
7124,52,2,154,58,79,92,7,25
7125,63,1,155,58,77,97,2,24
7126,64,1,142,56,83,97,2,28
7127,67,1,147,61,84,99,2,28
7128,63,1,156,57,83,92,1,23
7129,61,1,149,52,94,91,1,24
7130,66,1,154,64,87,96,1,27
7131,59,1,156,62,80,97,2,25
7132,55,2,152,60,78,95,4,26
7133,44,2,157,63,81,95,3,25
7134,43,2,164,67,78,100,4,25
7135,41,1,157,60,79,91,2,25
7136,40,1,150,54,69,95,3,24
7137,65,1,150,71,93,106,3,31
7138,65,3,155,62,84,97,7,26
7139,42,2,158,53,71,93,4,21
7140,45,1,157,54,68,96,1,22
7141,48,2,162,52,65,91,5,20
7142,44,2,152,56,72,96,4,25
7143,43,2,152,59,72,95,6,26
7144,42,3,148,57,80,96,1,26
7145,40,2,163,55,72,93,4,21
7146,47,1,150,72,93,100,2,32
7147,46,3,159,62,80,97,5,25
7148,47,3,156,56,72,97,4,23
7149,47,1,155,53,71,92,6,22
7150,45,4,157,60,77,98,3,25
7151,46,2,160,59,71,95,5,23
7152,47,2,151,48,67,92,6,22
7153,46,3,160,67,83,104,7,26
7154,47,3,149,55,74,95,5,25
7155,46,1,157,55,75,89,5,22
7156,49,2,150,51,71,94,6,23
7157,48,1,154,51,68,91,7,22
7158,45,3,160,60,81,98,5,24
7159,45,3,154,59,79,95,3,25
7160,48,3,157,60,78,92,7,24
7161,46,1,159,76,96,105,6,30
7162,50,3,150,55,75,95,5,24
7163,46,5,153,60,76,93,6,26
7164,48,2,160,64,78,99,6,25
7165,45,2,165,70,78,99,5,26
7166,47,3,156,60,82,94,7,25
7167,47,2,157,69,80,99,3,28
7168,48,3,157,59,79,96,8,24
7169,50,3,149,60,83,94,7,27
7170,50,2,161,59,71,94,6,23
7171,53,2,151,64,81,100,2,28
7172,52,2,150,58,76,95,4,25
7173,55,1,153,56,73,95,5,24
7174,54,5,155,63,81,98,3,26
7175,50,1,153,61,78,96,4,26
7176,53,2,151,60,83,95,5,27
7177,50,2,148,51,74,92,4,24
7178,50,2,150,60,83,96,5,27
7179,55,1,152,58,76,96,1,25
7180,52,1,147,81,105,115,1,37
7181,52,1,144,48,72,94,5,23
7182,49,4,167,69,82,98,7,24
7183,58,1,155,68,81,95,3,28
7184,55,2,155,67,88,100,3,28
7185,55,1,144,60,77,100,5,29
7186,58,1,152,55,73,97,4,24
7187,61,1,167,71,86,99,1,26
7188,63,1,165,70,79,100,1,26
7189,60,1,161,81,99,102,1,31
7190,64,1,152,71,93,105,6,31
7191,61,2,152,51,76,90,1,22
7192,55,1,149,55,77,93,1,25
7193,57,1,157,57,70,95,2,23
7194,66,1,157,55,80,94,2,22
7195,67,1,165,79,103,105,1,29
7196,43,2,151,51,68,90,5,22
7197,41,3,150,50,66,89,4,22
7198,42,2,150,53,73,94,5,24
7199,45,3,160,60,73,94,4,24
7200,46,3,147,55,74,90,3,25
7201,46,3,156,68,83,102,7,28
7202,45,1,156,48,68,91,1,20
7203,47,5,149,49,63,92,4,22
7204,51,1,149,48,76,91,5,22
7205,47,3,155,55,70,88,6,23
7206,49,2,150,53,72,91,7,23
7207,52,2,160,65,81,102,2,26
7208,52,3,152,62,78,96,6,27
7209,50,3,152,56,77,95,4,25
7210,40,3,160,45,64,86,3,17
7211,40,3,159,52,83,90,4,21
7212,41,3,159,69,97,102,3,27
7213,43,5,159,55,71,91,5,22
7214,41,4,166,58,71,95,4,21
7215,43,3,164,62,76,97,3,23
7216,40,3,154,65,81,101,5,27
7217,41,2,154,60,78,95,3,25
7218,52,3,161,55,73,89,1,21
7219,42,2,147,50,69,90,2,23
7220,43,1,157,50,70,87,5,20
7221,42,3,165,60,68,96,2,22
7222,48,2,159,60,92,94,4,24
7223,46,1,149,46,66,88,3,20
7224,40,4,146,45,63,87,4,21
7225,44,2,154,59,80,95,6,25
7226,41,3,159,48,64,85,3,19
7227,40,2,149,66,77,102,2,30
7228,41,3,160,54,71,94,6,21
7229,42,3,152,62,72,99,7,27
7230,41,3,153,61,72,102,5,26
7231,43,3,157,64,75,98,5,26
7232,41,2,154,57,76,99,3,24
7233,44,2,161,71,81,98,5,27
7234,42,4,152,64,80,93,4,28
7235,40,3,157,53,83,89,4,21
7236,42,3,162,56,72,93,5,21
7237,44,2,164,55,64,93,5,21
7238,42,3,161,51,65,91,3,20
